Trip ID,Pickup Date,Vehicle,Payment Type,Passenger Count,Total Trip Distance,Total Booking Value,Pickup Location,Dropoff Location,Total Bookings
1,2024-06-21 00:00:00,UberX,Cash,2,5,$19.0,Penn Station/Madison Sq West,East Harlem North,1.0
1,2024-06-21 00:00:00,UberX,Cash,1,2,$7.0,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-21 00:00:00,UberX,Cash,1,3,$13.0,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-21 00:00:00,UberX,Cash,1,4,$14.5,Penn Station/Madison Sq West,Yorkville East,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,2,12,$53.6,Penn Station/Madison Sq West,Bedford,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,5,$24.5,Penn Station/Madison Sq West,Boerum Hill,1.0
2,2024-06-21 00:00:00,UberX,Uber Pay,3,15,$60.3,Penn Station/Madison Sq West,Central Harlem North,2.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,4,$17.1,Penn Station/Madison Sq West,East Harlem South,1.0
5,2024-06-21 00:00:00,UberX,Uber Pay,6,10,$54.0,Penn Station/Madison Sq West,East Village,5.0
2,2024-06-21 00:00:00,UberX,Uber Pay,3,8,$35.1,Penn Station/Madison Sq West,Financial District South,2.0
2,2024-06-21 00:00:00,UberX,Uber Pay,4,3,$19.2,Penn Station/Madison Sq West,Gramercy,2.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,6,$24.7,Penn Station/Madison Sq West,Hamilton Heights,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,3,$12.1,Penn Station/Madison Sq West,Hudson Sq,1.0
2,2024-06-21 00:00:00,UberX,Uber Pay,2,3,$17.5,Penn Station/Madison Sq West,Kips Bay,2.0
3,2024-06-21 00:00:00,UberX,Uber Pay,3,10,$50.8,Penn Station/Madison Sq West,Lenox Hill East,3.0
2,2024-06-21 00:00:00,UberX,Uber Pay,2,7,$32.9,Penn Station/Madison Sq West,Lenox Hill West,2.0
2,2024-06-21 00:00:00,UberX,Uber Pay,3,6,$27.6,Penn Station/Madison Sq West,Lincoln Square West,2.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,3,$16.0,Penn Station/Madison Sq West,Little Italy/NoLiTa,1.0
2,2024-06-21 00:00:00,UberX,Uber Pay,2,8,$36.6,Penn Station/Madison Sq West,Manhattan Valley,2.0
1,2024-06-21 00:00:00,UberX,Uber Pay,2,8,$28.0,Penn Station/Madison Sq West,Mott Haven/Port Morris,1.0
2,2024-06-21 00:00:00,UberX,Uber Pay,2,3,$17.5,Penn Station/Madison Sq West,Murray Hill,2.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,8,$35.8,Penn Station/Madison Sq West,Park Slope,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,2,2,$12.1,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
2,2024-06-21 00:00:00,UberX,Uber Pay,2,7,$36.9,Penn Station/Madison Sq West,Two Bridges/Seward Park,2.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,2,$9.0,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,3,$15.7,Penn Station/Madison Sq West,Upper West Side North,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,2,$9.1,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,4,$17.2,Penn Station/Madison Sq West,Yorkville East,1.0
1,2024-06-21 00:00:00,UberX,Uber Pay,1,4,$16.5,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-21 00:00:00,UberXL,Cash,1,2,$9.5,Penn Station/Madison Sq West,East Village,1.0
1,2024-06-21 00:00:00,UberXL,Cash,1,5,$20.0,Penn Station/Madison Sq West,East Williamsburg,1.0
1,2024-06-21 00:00:00,UberXL,Cash,1,2,$7.0,Penn Station/Madison Sq West,Hudson Sq,1.0
1,2024-06-21 00:00:00,UberXL,Cash,1,1,$7.0,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-21 00:00:00,UberXL,Cash,1,4,$14.0,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,4,1,$8.6,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,11,$35.0,Penn Station/Madison Sq West,East Concourse/Concourse Village,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,7,$29.0,Penn Station/Madison Sq West,East Williamsburg,1.0
2,2024-06-21 00:00:00,UberXL,Uber Pay,2,2,$19.5,Penn Station/Madison Sq West,Gramercy,2.0
2,2024-06-21 00:00:00,UberXL,Uber Pay,2,3,$18.8,Penn Station/Madison Sq West,Greenwich Village North,2.0
2,2024-06-21 00:00:00,UberXL,Uber Pay,2,4,$21.2,Penn Station/Madison Sq West,Greenwich Village South,2.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,3,$12.1,Penn Station/Madison Sq West,Lenox Hill West,1.0
2,2024-06-21 00:00:00,UberXL,Uber Pay,2,4,$24.0,Penn Station/Madison Sq West,Lincoln Square East,2.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,2,$12.1,Penn Station/Madison Sq West,Little Italy/NoLiTa,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,10,$41.0,Penn Station/Madison Sq West,Midtown South,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,2,1,$8.6,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,5,4,$19.8,Penn Station/Madison Sq West,Queensbridge/Ravenswood,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,2,$12.7,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,2,$13.2,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,2,$10.3,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,3,$14.6,Penn Station/Madison Sq West,Upper West Side South,1.0
1,2024-06-21 00:00:00,UberXL,Uber Pay,1,2,$7.0,Penn Station/Madison Sq West,West Village,1.0
2,2024-06-21 00:00:00,UberXL,Uber Pay,2,7,$33.3,Penn Station/Madison Sq West,Yorkville East,2.0
2,2024-06-21 00:00:00,UberXL,Uber Pay,2,8,$34.0,Penn Station/Madison Sq West,Yorkville West,2.0
1,2024-06-22 00:00:00,Uber Black,Cash,1,3,$11.0,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-22 00:00:00,Uber Black,Cash,3,5,$15.5,Penn Station/Madison Sq West,Bloomingdale,1.0
1,2024-06-22 00:00:00,Uber Black,Cash,1,2,$6.5,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-22 00:00:00,Uber Black,Cash,2,1,$7.0,Penn Station/Madison Sq West,Kips Bay,1.0
2,2024-06-22 00:00:00,Uber Black,Cash,3,7,$28.5,Penn Station/Madison Sq West,Lenox Hill East,2.0
1,2024-06-22 00:00:00,Uber Black,Cash,1,1,$6.0,Penn Station/Madison Sq West,Midtown Center,1.0
2,2024-06-22 00:00:00,Uber Black,Cash,3,3,$16.0,Penn Station/Madison Sq West,Midtown South,2.0
1,2024-06-22 00:00:00,Uber Black,Cash,1,2,$8.0,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
1,2024-06-22 00:00:00,Uber Black,Cash,1,3,$12.5,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-22 00:00:00,Uber Black,Cash,1,1,$6.0,Penn Station/Madison Sq West,Upper East Side South,1.0
2,2024-06-22 00:00:00,Uber Black,Cash,3,3,$13.0,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,2.0
1,2024-06-22 00:00:00,Uber Black,Cash,1,5,$18.5,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,2,$8.5,Penn Station/Madison Sq West,Clinton East,1.0
2,2024-06-22 00:00:00,Uber Black,Uber Pay,2,3,$16.2,Penn Station/Madison Sq West,Clinton West,2.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,2,14,$49.5,Penn Station/Madison Sq West,Dyker Heights,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,5,$24.1,Penn Station/Madison Sq West,East Harlem South,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,2,1,$6.5,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,2,$9.8,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,2,2,$9.2,Penn Station/Madison Sq West,Greenwich Village South,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,8,$29.6,Penn Station/Madison Sq West,Jackson Heights,1.0
2,2024-06-22 00:00:00,Uber Black,Uber Pay,2,2,$17.2,Penn Station/Madison Sq West,Kips Bay,2.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,3,$14.7,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,3,$14.1,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,7,$35.0,Penn Station/Madison Sq West,Manhattanville,1.0
2,2024-06-22 00:00:00,Uber Black,Uber Pay,2,3,$21.0,Penn Station/Madison Sq West,Midtown Center,2.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,13,$42.5,Penn Station/Madison Sq West,Norwood,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,5,$21.9,Penn Station/Madison Sq West,Sunnyside,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,2,$11.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,3,$13.0,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,2,$13.9,Penn Station/Madison Sq West,Upper East Side South,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,1,12,$38.0,Penn Station/Madison Sq West,West Farms/Bronx River,1.0
1,2024-06-22 00:00:00,Uber Black,Uber Pay,5,2,$9.8,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-22 00:00:00,Uber Comfort,Cash,3,1,$7.0,Penn Station/Madison Sq West,Greenwich Village North,1.0
1,2024-06-22 00:00:00,Uber Comfort,Cash,6,3,$12.5,Penn Station/Madison Sq West,Manhattan Valley,1.0
1,2024-06-22 00:00:00,Uber Comfort,Cash,1,2,$8.0,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-22 00:00:00,Uber Comfort,Cash,1,2,$7.5,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-22 00:00:00,Uber Comfort,Cash,2,1,$7.0,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-22 00:00:00,Uber Comfort,Cash,3,3,$13.0,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,5,$19.4,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,1,$8.0,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,2,6,$23.0,Penn Station/Madison Sq West,Financial District North,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,5,$21.9,Penn Station/Madison Sq West,Financial District South,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,2,$10.9,Penn Station/Madison Sq West,Gramercy,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,6,$24.5,Penn Station/Madison Sq West,Hamilton Heights,1.0
2,2024-06-22 00:00:00,Uber Comfort,Uber Pay,2,3,$17.6,Penn Station/Madison Sq West,Kips Bay,2.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,4,$18.3,Penn Station/Madison Sq West,Manhattan Valley,1.0
3,2024-06-22 00:00:00,Uber Comfort,Uber Pay,4,4,$31.4,Penn Station/Madison Sq West,Midtown Center,3.0
2,2024-06-22 00:00:00,Uber Comfort,Uber Pay,2,3,$21.9,Penn Station/Madison Sq West,Midtown North,2.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,2,$10.5,Penn Station/Madison Sq West,SoHo,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,1,$7.3,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,1,$7.9,Penn Station/Madison Sq West,Union Sq,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,12,$41.5,Penn Station/Madison Sq West,University Heights/Morris Heights,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,2,1,$8.1,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,1,4,$21.0,Penn Station/Madison Sq West,Yorkville East,1.0
1,2024-06-22 00:00:00,Uber Comfort,Uber Pay,3,4,$19.5,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-22 00:00:00,Uber Green,Cash,5,10,$32.0,Penn Station/Madison Sq West,Hunts Point,1.0
1,2024-06-22 00:00:00,Uber Green,Cash,1,3,$10.5,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-22 00:00:00,Uber Green,Cash,1,2,$8.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-22 00:00:00,Uber Green,Cash,1,1,$7.0,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-22 00:00:00,Uber Green,Cash,1,2,$7.5,Penn Station/Madison Sq West,SoHo,1.0
1,2024-06-22 00:00:00,Uber Green,Cash,1,1,$6.0,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-22 00:00:00,Uber Green,Cash,2,2,$9.5,Penn Station/Madison Sq West,Upper East Side South,1.0
3,2024-06-22 00:00:00,Uber Green,Uber Pay,3,5,$31.7,Penn Station/Madison Sq West,Gramercy,3.0
4,2024-06-22 00:00:00,Uber Green,Uber Pay,10,12,$72.6,Penn Station/Madison Sq West,Lenox Hill West,4.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,2,$10.9,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,1,$9.4,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,6,$26.5,Penn Station/Madison Sq West,Old Astoria,1.0
2,2024-06-22 00:00:00,Uber Green,Uber Pay,2,4,$23.6,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,2.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,2,1,$5.5,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,3,$12.8,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,2,$15.2,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,3,$14.5,Penn Station/Madison Sq West,Upper East Side North,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,2,$9.7,Penn Station/Madison Sq West,West Village,1.0
1,2024-06-22 00:00:00,Uber Green,Uber Pay,1,4,$20.5,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-22 00:00:00,UberX,Amazon Pay,1,2,$9.5,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-22 00:00:00,UberX,Amazon Pay,2,17,$54.5,Penn Station/Madison Sq West,Eastchester,1.0
1,2024-06-22 00:00:00,UberX,Cash,3,3,$11.5,Penn Station/Madison Sq West,Alphabet City,1.0
2,2024-06-22 00:00:00,UberX,Cash,2,3,$14.0,Penn Station/Madison Sq West,Clinton West,2.0
1,2024-06-22 00:00:00,UberX,Cash,1,2,$16.5,Penn Station/Madison Sq West,East Chelsea,1.0
1,2024-06-22 00:00:00,UberX,Cash,2,5,$19.0,Penn Station/Madison Sq West,East Harlem North,1.0
2,2024-06-22 00:00:00,UberX,Cash,2,4,$16.0,Penn Station/Madison Sq West,East Village,2.0
2,2024-06-22 00:00:00,UberX,Cash,3,4,$16.0,Penn Station/Madison Sq West,Gramercy,2.0
1,2024-06-22 00:00:00,UberX,Cash,1,1,$7.0,Penn Station/Madison Sq West,Kips Bay,1.0
1,2024-06-22 00:00:00,UberX,Cash,1,3,$12.0,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-22 00:00:00,UberX,Cash,1,2,$9.0,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-22 00:00:00,UberX,Cash,1,2,$7.0,Penn Station/Madison Sq West,Meatpacking/West Village West,1.0
1,2024-06-22 00:00:00,UberX,Cash,2,1,$6.5,Penn Station/Madison Sq West,Midtown Center,1.0
1,2024-06-22 00:00:00,UberX,Cash,1,2,$10.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-22 00:00:00,UberX,Cash,2,2,$8.5,Penn Station/Madison Sq West,TriBeCa/Civic Center,1.0
1,2024-06-22 00:00:00,UberX,Cash,1,4,$15.5,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
1,2024-06-22 00:00:00,UberX,Cash,1,1,$8.0,Penn Station/Madison Sq West,UN/Turtle Bay South,1.0
1,2024-06-22 00:00:00,UberX,Cash,1,3,$12.5,Penn Station/Madison Sq West,Upper West Side North,1.0
2,2024-06-22 00:00:00,UberX,Cash,2,2,$14.0,Penn Station/Madison Sq West,West Chelsea/Hudson Yards,2.0
1,2024-06-22 00:00:00,UberX,Cash,1,4,$13.0,Penn Station/Madison Sq West,Yorkville East,1.0
2,2024-06-22 00:00:00,UberX,Uber Pay,2,6,$28.5,Penn Station/Madison Sq West,Alphabet City,2.0
2,2024-06-22 00:00:00,UberX,Uber Pay,3,11,$45.0,Penn Station/Madison Sq West,Astoria,2.0
2,2024-06-22 00:00:00,UberX,Uber Pay,3,8,$32.6,Penn Station/Madison Sq West,Bloomingdale,2.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,5,$20.7,Penn Station/Madison Sq West,Brooklyn Heights,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,5,$25.5,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,3,$14.5,Penn Station/Madison Sq West,Chinatown,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,2,1,$9.7,Penn Station/Madison Sq West,Clinton East,1.0
2,2024-06-22 00:00:00,UberX,Uber Pay,2,3,$15.2,Penn Station/Madison Sq West,Clinton West,2.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,8,$31.0,Penn Station/Madison Sq West,Crown Heights North,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,5,$23.6,Penn Station/Madison Sq West,Downtown Brooklyn/MetroTech,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,5,$20.3,Penn Station/Madison Sq West,DUMBO/Vinegar Hill,1.0
3,2024-06-22 00:00:00,UberX,Uber Pay,4,4,$30.0,Penn Station/Madison Sq West,East Chelsea,3.0
1,2024-06-22 00:00:00,UberX,Uber Pay,4,5,$22.5,Penn Station/Madison Sq West,East Harlem North,1.0
4,2024-06-22 00:00:00,UberX,Uber Pay,5,10,$57.7,Penn Station/Madison Sq West,East Village,4.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,12,$45.8,Penn Station/Madison Sq West,Fordham South,1.0
3,2024-06-22 00:00:00,UberX,Uber Pay,4,4,$27.7,Penn Station/Madison Sq West,Gramercy,3.0
2,2024-06-22 00:00:00,UberX,Uber Pay,2,3,$21.2,Penn Station/Madison Sq West,Greenwich Village North,2.0
1,2024-06-22 00:00:00,UberX,Uber Pay,2,7,$21.5,Penn Station/Madison Sq West,Hamilton Heights,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,2,$8.5,Penn Station/Madison Sq West,Kips Bay,1.0
2,2024-06-22 00:00:00,UberX,Uber Pay,3,7,$37.6,Penn Station/Madison Sq West,Lenox Hill East,2.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,3,$16.9,Penn Station/Madison Sq West,Lenox Hill West,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,3,$13.9,Penn Station/Madison Sq West,Lincoln Square West,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,3,$14.7,Penn Station/Madison Sq West,Little Italy/NoLiTa,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,3,$14.1,Penn Station/Madison Sq West,Lower East Side,1.0
3,2024-06-22 00:00:00,UberX,Uber Pay,4,4,$29.1,Penn Station/Madison Sq West,Midtown Center,3.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,1,$9.7,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,5,$20.5,Penn Station/Madison Sq West,Morningside Heights,1.0
3,2024-06-22 00:00:00,UberX,Uber Pay,7,4,$32.6,Penn Station/Madison Sq West,Murray Hill,3.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,8,$34.5,Penn Station/Madison Sq West,Prospect-Lefferts Gardens,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,7,$29.7,Penn Station/Madison Sq West,Steinway,1.0
2,2024-06-22 00:00:00,UberX,Uber Pay,7,4,$24.5,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,2.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,5,$20.7,Penn Station/Madison Sq West,Sunnyside,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,2,2,$11.1,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,1,$7.3,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,3,$14.1,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,1,$8.5,Penn Station/Madison Sq West,Union Sq,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,11,$34.0,Penn Station/Madison Sq West,University Heights/Morris Heights,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,4,$23.6,Penn Station/Madison Sq West,Upper East Side North,1.0
3,2024-06-22 00:00:00,UberX,Uber Pay,3,7,$38.8,Penn Station/Madison Sq West,Upper East Side South,3.0
3,2024-06-22 00:00:00,UberX,Uber Pay,4,10,$45.7,Penn Station/Madison Sq West,Upper West Side North,3.0
2,2024-06-22 00:00:00,UberX,Uber Pay,2,2,$14.3,Penn Station/Madison Sq West,West Village,2.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,6,$30.9,Penn Station/Madison Sq West,Williamsburg (North Side),1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,4,$17.5,Penn Station/Madison Sq West,World Trade Center,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,4,$15.0,Penn Station/Madison Sq West,Yorkville East,1.0
1,2024-06-22 00:00:00,UberX,Uber Pay,1,6,$28.3,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-22 00:00:00,UberXL,Cash,1,3,$11.5,Penn Station/Madison Sq West,Alphabet City,1.0
1,2024-06-22 00:00:00,UberXL,Cash,1,7,$20.5,Penn Station/Madison Sq West,East Harlem North,1.0
1,2024-06-22 00:00:00,UberXL,Cash,1,2,$7.5,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-22 00:00:00,UberXL,Cash,1,3,$11.5,Penn Station/Madison Sq West,Little Italy/NoLiTa,1.0
2,2024-06-22 00:00:00,UberXL,Cash,7,2,$12.0,Penn Station/Madison Sq West,Midtown Center,2.0
1,2024-06-22 00:00:00,UberXL,Cash,1,2,$9.5,Penn Station/Madison Sq West,Midtown East,1.0
1,2024-06-22 00:00:00,UberXL,Cash,6,1,$6.5,Penn Station/Madison Sq West,Midtown North,1.0
1,2024-06-22 00:00:00,UberXL,Cash,3,4,$16.5,Penn Station/Madison Sq West,World Trade Center,1.0
1,2024-06-22 00:00:00,UberXL,Cash,1,4,$17.5,Penn Station/Madison Sq West,Yorkville West,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,4,$19.3,Penn Station/Madison Sq West,Battery Park City,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,5,$21.7,Penn Station/Madison Sq West,Central Harlem,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,8,$32.7,Penn Station/Madison Sq West,Central Harlem North,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,1,$7.4,Penn Station/Madison Sq West,Clinton East,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,6,$40.9,Penn Station/Madison Sq West,East Williamsburg,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,2,1,$7.3,Penn Station/Madison Sq West,Garment District,1.0
2,2024-06-22 00:00:00,UberXL,Uber Pay,2,3,$20.5,Penn Station/Madison Sq West,Gramercy,2.0
2,2024-06-22 00:00:00,UberXL,Uber Pay,3,3,$17.5,Penn Station/Madison Sq West,Kips Bay,2.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,3,$15.3,Penn Station/Madison Sq West,Lenox Hill East,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,2,$13.3,Penn Station/Madison Sq West,Lincoln Square East,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,2,$12.1,Penn Station/Madison Sq West,Lincoln Square West,1.0
4,2024-06-22 00:00:00,UberXL,Uber Pay,5,6,$37.6,Penn Station/Madison Sq West,Midtown Center,4.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,1,$7.1,Penn Station/Madison Sq West,Murray Hill,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,5,$16.0,Penn Station/Madison Sq West,Queensbridge/Ravenswood,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,2,$10.0,Penn Station/Madison Sq West,Stuy Town/Peter Cooper Village,1.0
2,2024-06-22 00:00:00,UberXL,Uber Pay,2,5,$27.4,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,2.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,2,1,$7.1,Penn Station/Madison Sq West,Times Sq/Theatre District,1.0
1,2024-06-22 00:00:00,UberXL,Uber Pay,1,3,$15.9,Penn Station/Madison Sq West,Two Bridges/Seward Park,1.0
3,2024-06-22 00:00:00,UberXL,Uber Pay,3,5,$34.6,Penn Station/Madison Sq West,UN/Turtle Bay South,3.0
3,2024-06-22 00:00:00,UberXL,Uber Pay,4,8,$35.7,Penn Station/Madison Sq West,Upper East Side South,3.0
